Name	Length	EffectiveLength	TPM	NumReads
FBtr0345101	6930	6759.06	0	0
FBtr0345092	7611	7440.06	5.05242	314.104
FBtr0345098	2511	2340.06	10.88	212.741
FBtr0345105	5863	5692.06	1.01209	48.138
FBtr0345110	10679	10508.1	8.635e-08	7.58197e-06
FBtr0345090	6674	6503.06	0	0
FBtr0345097	2247	2076.06	0	0
FBtr0345107	4447	4276.06	9.62558	343.928
FBtr0345085	5665	5494.06	3.50586	160.948
FBtr0345088	7307	7136.06	1.48975	88.8322
FBtr0345099	7472	7301.06	16.5848	1011.8
FBtr0345103	6398	6227.06	0	0
FBtr0345102	7368	7197.06	11.8541	712.888
FBtr0345111	11244	11073.1	3.08441	285.388
FBtr0345086	6328	6157.06	0	0
FBtr0345087	7321	7150.06	6.46547e-07	3.86284e-05
FBtr0345114	6657	6486.06	7.85815	425.891
FBtr0345094	5774	5603.06	0	0
FBtr0345104	10097	9926.06	0	0
FBtr0086642	1073	902.058	0	0
FBtr0309871	1493	1322.06	0.61688	6.81473
FBtr0071284	1210	1039.06	1.13976	9.89579
FBtr0301805	1105	934.058	43.0866	336.289
FBtr0078723	3986	3815.06	18.4136	587
FBtr0343656	893	722.139	0	0
FBtr0080531	653	482.246	0	0
FBtr0072869	1134	963.058	0	0
FBtr0332673	1017	846.058	0	0
FBtr0344009	2396	2225.06	4.9256	91.5794
FBtr0083251	2146	1975.06	6.93309	114.421
FBtr0072553	1422	1251.06	0.382635	4
FBtr0086168	693	522.246	0.458308	2
FBtr0078921	2691	2520.06	365.427	7695
FBtr0081858	1643	1472.06	8.29235	102
FBtr0333177	7849	7678.06	2.02617	129.995
FBtr0333178	9156	8985.06	0.183129	13.7491
FBtr0082655	2679	2508.06	151.323	3171.32
FBtr0082654	1866	1695.06	175.141	2480.68
FBtr0088647	831	660.139	54.0601	298.201
FBtr0088646	1084	913.058	119.37	910.733
FBtr0088645	2554	2383.06	5.72829	114.066
FBtr0339616	4515	4344.06	0	0
FBtr0339617	5931	5760.06	0.207767	10
FBtr0301085	4648	4477.06	0	0
FBtr0078471	2085	1914.06	0.500193	8
FBtr0304710	2592	2421.06	54.8349	1109.33
FBtr0077980	2729	2558.06	0.873539	18.672
FBtr0344015	2746	2575.06	0	0
FBtr0300173	2819	2648.06	0.330273	7.308
FBtr0079181	832	661.139	0	0
FBtr0310551	1727	1556.06	28.1688	366.262
FBtr0310552	1736	1565.06	0	0
FBtr0075389	1748	1577.06	131.168	1728.51
FBtr0310550	1739	1568.06	36.3571	476.375
FBtr0310553	1721	1550.06	1.43792	18.6243
FBtr0331174	1758	1587.06	4.84153	64.2056
FBtr0346457	1519	1348.06	0	0
FBtr0110769	1394	1223.06	0	0
FBtr0343270	540	369.246	27.1622	83.8066
FBtr0072241	527	356.246	80.6889	240.193
FBtr0089751	2665	2494.06	38.1811	795.706
FBtr0089750	2714	2543.06	17.0964	363.294
FBtr0089749	2251	2080.06	0	0
FBtr0081499	2335	2164.06	21.5586	389.841
FBtr0084918	1335	1164.06	0	0
FBtr0339176	589	418.246	99.9754	349.4
FBtr0082049	754	583.139	12.7034	61.8996
FBtr0339177	622	451.246	3355.72	12653.1
FBtr0082050	771	600.139	27.4427	137.618
FBtr0307048	450	279.413	1.15021e-08	2.68547e-08
FBtr0077023	446	275.413	0.434529	1
FBtr0307049	323	152.538	0	0
FBtr0305282	407	236.437	0	0
FBtr0084180	350	179.538	0	0
FBtr0347257	1193	1022.06	0	0
FBtr0335196	629	458.246	0	0
FBtr0079190	1440	1269.06	3.02974	32.1281
FBtr0343124	1361	1190.06	7.37676	73.3553
FBtr0343123	1315	1144.06	4.8659	46.5167
FBtr0079189	1377	1206.06	0	0
FBtr0339139	1696	1525.06	0	0
FBtr0074238	1227	1056.06	654.549	5776
FBtr0079535	607	436.246	301.809	1100.17
FBtr0333095	1022	851.058	4.61605	32.8267
FBtr0086147	1061	890.058	0	0
FBtr0336665	939	768.139	113.11	726
FBtr0074984	507	336.349	0	0
FBtr0086289	549	378.246	0	0
FBtr0071018	3927	3756.06	8.06104	253
FBtr0071017	3674	3503.06	0	0
FBtr0344288	1952	1781.06	0	0
FBtr0082515	1949	1778.06	11.5094	171
FBtr0331805	1594	1423.06	0.540431	6.42629
FBtr0077167	1597	1426.06	0.0422755	0.50376
FBtr0344225	1511	1340.06	0.223326	2.5007
FBtr0080838	6624	6453.06	12.0121	647.71
FBtr0080839	6575	6404.06	5.39041	288.453
FBtr0321313	6170	5999.06	2.9889	149.827
FBtr0345438	2949	2778.06	28.3457	658
FBtr0080500	3041	2870.06	0	0
FBtr0346741	811	640.139	0	0
FBtr0331527	1352	1181.06	0	0
FBtr0078263	940	769.139	4.66787	30
FBtr0334694	314	143.553	0	0
FBtr0077961	1272	1101.06	100.416	923.869
FBtr0331287	1198	1027.06	18.6587	160.131
FBtr0347290	633	462.246	1.29449	5
FBtr0347288	572	401.246	0	0
FBtr0347289	578	407.246	0	0
FBtr0089318	671	500.246	27.822	116.297
FBtr0084751	1584	1413.06	2.28668	27
FBtr0332625	1471	1300.06	0	0
FBtr0333740	1252	1081.06	0	0
FBtr0084700	3124	2953.06	43.0304	1061.81
FBtr0331696	2085	1914.06	1.08893	17.4161
FBtr0392911	4332	4161.06	2.84091	98.7778
FBtr0392912	4003	3832.06	0	0
FBtr0080715	1812	1641.06	0	0
FBtr0080714	1740	1569.06	0	0
FBtr0087965	3460	3289.06	6.5314	179.505
FBtr0087966	3539	3368.06	4.13935	116.495
FBtr0087964	3530	3359.06	0	0
FBtr0340620	4485	4314.06	3.72661	134.337
FBtr0340621	5288	5117.06	0	0
FBtr0074451	4500	4329.06	34.289	1240.35
FBtr0301696	5282	5111.06	1.79427	76.6295
FBtr0333757	4862	4691.06	4.41681	173.132
FBtr0084510	1046	875.058	85.2028	623
FBtr0299961	1587	1416.06	2.12793	25.1789
FBtr0345939	1930	1759.06	0.872265	12.8211
FBtr0331836	4183	4012.06	0	0
FBtr0076798	4303	4132.06	0	0
FBtr0076796	3968	3797.06	0.0614022	1.94818
FBtr0331835	3810	3639.06	0	0
FBtr0076794	4146	3975.06	1.29046	42.8632
FBtr0331838	3475	3304.06	1.51833	41.919
FBtr0076797	4026	3855.06	1.13338e-08	3.65093e-07
FBtr0331837	3848	3677.06	0	0
FBtr0331833	3653	3482.06	29.6443	862.532
FBtr0331834	5759	5588.06	0.50542	23.5999
FBtr0076795	4081	3910.06	0	0
FBtr0112941	3606	3435.06	13.3329	382.697
FBtr0080859	1010	839.058	0	0
FBtr0340233	1073	902.058	0	0
FBtr0082384	716	545.139	37.5398	171
FBtr0071058	361	190.52	0	0
FBtr0077730	824	653.139	7.51244	41
FBtr0075220	762	591.139	69.4396	343
FBtr0070866	2619	2448.06	0.0977712	2
FBtr0343294	3751	3580.06	0	0
FBtr0088803	2036	1865.06	0.320834	5
FBtr0074652	3952	3781.06	32.6312	1030.96
FBtr0342879	3919	3748.06	0.0887649	2.78
FBtr0342880	4147	3976.06	5.51577	183.255
FBtr0306948	748	577.139	4.14718	20
FBtr0076280	683	512.246	0	0
FBtr0071867	577	406.246	18.126	61.5303
FBtr0346949	1234	1063.06	9.20137	81.7348
FBtr0304728	5346	5175.06	0	0
FBtr0071658	5200	5029.06	32.5776	1369
FBtr0073941	611	440.246	30.7175	113
FBtr0085640	425	254.413	14.1119	30
FBtr0087743	1024	853.058	0.280578	2
FBtr0303428	282	111.579	0	0
FBtr0347196	599	428.246	0	0
FBtr0331500	2959	2788.06	0	0
FBtr0076995	500	329.349	0	0
FBtr0346032	609	438.246	0.416923	1.52676
FBtr0290248	691	520.246	0.230035	1
FBtr0300100	3343	3172.06	11.9725	317.338
FBtr0273362	2782	2611.06	8.07005	176.072
FBtr0344966	3349	3178.06	0	0
FBtr0083690	2190	2019.06	32.8963	555
FBtr0333911	1163	992.058	1.60964	13.3433
FBtr0299868	880	709.139	28.2939	167.657
FBtr0080993	3513	3342.06	0.787791	22
FBtr0331983	8297	8126.06	0	0
FBtr0100033	4730	4559.06	0.288749	11
FBtr0113473	1722	1551.06	0.154314	2
FBtr0091818	493	322.382	0	0
FBtr0073214	1936	1765.06	0.437774	6.45664
FBtr0332657	1302	1131.06	0.163299	1.54336
FBtr0306821	535	364.246	0	0
FBtr0306822	451	280.413	0	0
FBtr0074663	2489	2318.06	0	0
FBtr0081679	792	621.139	0	0
FBtr0343121	2227	2056.06	8.1803	140.541
FBtr0346135	1871	1700.06	6.13717	87.1825
FBtr0079186	1978	1807.06	2.16719	32.7241
FBtr0079185	1832	1661.06	40.4584	561.553
FBtr0110962	2274	2103.06	1.72876	30.3798
FBtr0110963	2339	2168.06	0	0
FBtr0112965	4974	4803.06	4.53625	182.059
FBtr0071295	4743	4572.06	0.290446	11.0962
FBtr0071296	4666	4495.06	0.524983	19.7187
FBtr0309255	4997	4826.06	2.02569	81.689
FBtr0309254	4718	4547.06	9.52986	362.088
FBtr0333808	4887	4716.06	0	0
FBtr0071294	4648	4477.06	0.326381	12.21
FBtr0071297	4761	4590.06	0.473343	18.1548
FBtr0071298	4681	4510.06	25.6059	964.984
FBtr0302456	3995	3824.06	0	0
FBtr0332514	3930	3759.06	0	0
FBtr0071699	2160	1989.06	0.444112	7.38137
FBtr0071700	1794	1623.06	4.35612	59.0788
FBtr0085212	1347	1176.06	0	0
FBtr0332531	1463	1292.06	3.06076	33.0453
FBtr0079447	1459	1288.06	20.4574	220.183
FBtr0301152	2870	2699.06	0.637405	14.3756
FBtr0079448	1352	1181.06	1.67439	16.5244
FBtr0344858	1313	1142.06	0	0
FBtr0079446	1591	1420.06	1.56529	18.5737
FBtr0332530	2204	2033.06	0	0
FBtr0077985	999	828.058	44.6581	309
FBtr0078817	4719	4548.06	0.171367	6.51254
FBtr0078812	4502	4331.06	6.69361e-08	2.42243e-06
FBtr0273432	4651	4480.06	0.0530624	1.98641
FBtr0078816	1675	1504.06	0	0
FBtr0078810	8072	7901.06	0.959695	63.3601
FBtr0110933	5373	5202.06	1.26306	54.9029
FBtr0273431	4175	4004.06	0	0
FBtr0306695	6314	6143.06	0	0
FBtr0100197	4083	3912.06	1.04632	34.2032
FBtr0333695	3789	3618.06	18.0603	546.006
FBtr0110932	4332	4161.06	20.0615	697.534
FBtr0308581	4905	4734.06	0.485054	19.1876
FBtr0273430	2394	2223.06	0	0
FBtr0078813	3783	3612.06	0	0
FBtr0078815	2303	2132.06	5.56071	99.0665
FBtr0273433	5170	4999.06	0	0
FBtr0078818	4780	4609.06	7.04732	271.415
FBtr0078811	5167	4996.06	4.32137	180.404
FBtr0306694	5689	5518.06	0	0
FBtr0078814	4838	4667.06	0.146018	5.6944
FBtr0308580	5976	5805.06	0.12369	5.99981
FBtr0100199	5214	5043.06	5.19e-05	0.00218705
FBtr0273434	5169	4998.06	0	0
FBtr0345442	2159	1988.06	0	0
FBtr0343834	1083	912.058	0	0
FBtr0081122	817	646.139	0.277823	1.5
FBtr0082081	2197	2026.06	0.177203	3
FBtr0077682	2182	2011.06	1.59267	26.7638
FBtr0332460	2291	2120.06	7.97832	141.337
FBtr0077680	2107	1936.06	0	0
FBtr0077683	2095	1924.06	3.78228	60.8093
FBtr0332459	2111	1940.06	141.945	2301.09
FBtr0307284	4955	4784.06	0	0
FBtr0070403	5069	4898.06	0.436912	17.882
FBtr0343597	4653	4482.06	0.924958	34.6415
FBtr0307285	4207	4036.06	7.43948	250.898
FBtr0070404	4599	4428.06	0	0
FBtr0070402	4269	4098.06	5.50701	188.578
FBtr0075618	1694	1523.06	0	0
FBtr0113191	1502	1331.06	3.41656	38
FBtr0079853	834	663.139	0	0
FBtr0087631	6057	5886.06	12.1678	598.459
FBtr0304694	5825	5654.06	2.08692	98.597
FBtr0304695	4866	4695.06	10.3781	407.151
FBtr0332391	8395	8224.06	0.233438	16.0418
FBtr0307316	8477	8306.06	8.90291e-05	0.00617909
FBtr0307318	8471	8300.06	0	0
FBtr0307322	8490	8319.06	0	0
FBtr0307317	10629	10458.1	0	0
FBtr0307314	8474	8303.06	0	0
FBtr0307325	10251	10080.1	1.19237	100.432
FBtr0307321	8471	8300.06	0.000213437	0.0148029
FBtr0307315	10902	10731.1	0	0
FBtr0307320	10638	10467.1	0.878078	76.7989
FBtr0308609	8480	8309.06	0	0
FBtr0307319	8471	8300.06	0.000213437	0.0148029
FBtr0307313	8474	8303.06	0.000137837	0.00956316
FBtr0307324	8276	8105.06	0.640422	43.373
FBtr0307323	8705	8534.06	1.30849	93.3087
FBtr0085755	2932	2761.06	14.3035	330
FBtr0075154	1414	1243.06	0	0
FBtr0075155	1519	1348.06	0.355103	4
FBtr0302802	251	80.6084	0	0
FBtr0075171	2203	2032.06	210.581	3575.63
FBtr0114531	1200	1029.06	0.38579	3.31733
FBtr0334671	3608	3437.06	30.2466	868.683
FBtr0091512	3910	3739.06	0	0
FBtr0309849	1730	1559.06	3.08081	40.1352
FBtr0309852	1525	1354.06	0	0
FBtr0309847	1395	1224.06	29.1316	297.964
FBtr0309848	2040	1869.06	0	0
FBtr0309850	1813	1642.06	0	0
FBtr0309846	1745	1574.06	2.72948	35.9004
FBtr0309851	1933	1762.06	0	0
FBtr0110786	2507	2336.06	0	0
FBtr0337019	1966	1795.06	0.133338	2
FBtr0306090	1951	1780.06	0	0
FBtr0337018	2492	2321.06	0	0
FBtr0273298	552	381.246	26.9958	86
FBtr0082071	2734	2563.06	2.80153	60
FBtr0332806	2678	2507.06	0	0
FBtr0083330	1712	1541.06	0	0
FBtr0300588	3966	3795.06	4.43946	140.781
FBtr0300586	3563	3392.06	5.71761e-05	0.0016206
FBtr0082804	3958	3787.06	0.65026	20.5772
FBtr0082802	1643	1472.06	1.50305	18.4882
FBtr0308196	1725	1554.06	3.57927	46.4792
FBtr0082801	1565	1394.06	225.523	2627.06
FBtr0082803	3045	2874.06	11.8223	283.92
FBtr0308195	1590	1419.06	3.10297	36.7939
FBtr0082806	1557	1386.06	1.54544	17.8991
FBtr0308197	1580	1409.06	0	0
FBtr0300874	4430	4259.06	0	0
FBtr0072276	1439	1268.06	0	0
FBtr0100169	1361	1190.06	0	0
FBtr0343437	4502	4331.06	0	0
FBtr0300319	396	225.437	0	0
FBtr0091787	1245	1074.06	45.8735	411.706
FBtr0310521	1486	1315.06	0	0
FBtr0300358	1255	1084.06	0.22079	2
FBtr0082759	1319	1148.06	0	0
FBtr0074829	910	739.139	4.49401	27.756
FBtr0074828	1062	891.058	0	0
FBtr0081701	830	659.139	0.181562	1
FBtr0083900	829	658.139	0.909191	5
FBtr0304732	5642	5471.06	0.021879	1.00022
FBtr0304731	4922	4751.06	0	0
FBtr0080888	837	666.139	0	0
FBtr0335141	767	596.139	0.20075	1
FBtr0070543	630	459.246	14.869	57.059
FBtr0345708	816	645.139	1.28757	6.94098
FBtr0273188	6040	5869.06	0.130365	6.39331
FBtr0321291	5122	4951.06	0.667383	27.6103
FBtr0081919	1207	1036.06	13.7457	119
FBtr0080143	2854	2683.06	59.9057	1343.06
FBtr0070894	1643	1472.06	54.3068	668
FBtr0071353	2043	1872.06	10.8676	170
FBtr0088650	2014	1843.06	67.9196	1046
FBtr0085598	569	398.246	0	0
FBtr0306093	628	457.246	3.86048	14.7499
FBtr0073288	535	364.246	17.167	52.2501
FBtr0343993	3990	3819.06	0.00793637	0.253265
FBtr0077728	5110	4939.06	0	0
FBtr0332218	5196	5025.06	0	0
FBtr0332219	4548	4377.06	0	0
FBtr0077727	3987	3816.06	0.020539	0.654926
FBtr0345331	5872	5701.06	0	0
FBtr0332220	6857	6686.06	0	0
FBtr0077726	3993	3822.06	0.00306894	0.098013
FBtr0303097	2418	2247.06	9.84224	184.801
FBtr0308637	3797	3626.06	0.0153548	0.46524
FBtr0308638	2609	2438.06	4.38599	89.3529
FBtr0332987	3767	3596.06	0.870544	26.1586
FBtr0332986	2798	2627.06	4.41004	96.8075
FBtr0308639	5535	5364.06	1.52453	68.3323
FBtr0113430	3764	3593.06	8.16808	245.234
FBtr0073188	4202	4031.06	0.354236	11.9319
FBtr0073187	3788	3617.06	1.12355	33.9584
FBtr0079095	615	444.246	205.001	760.985
FBtr0329968	674	503.246	1.58834	6.67915
FBtr0329967	689	518.246	0	0
FBtr0075226	1960	1789.06	1.4785	22.1026
FBtr0333835	8583	8412.06	0.0166688	1.17167
FBtr0309054	3821	3650.06	0	0
FBtr0333834	8583	8412.06	0.0166688	1.17167
FBtr0076536	8583	8412.06	0.0166688	1.17167
FBtr0333836	8589	8418.06	0.00703433	0.494802
FBtr0076534	3683	3512.06	0	0
FBtr0087547	902	731.139	96.2454	588
FBtr0071761	1504	1333.06	7.60137	84.6717
FBtr0342979	1594	1423.06	2.02756	24.1098
FBtr0113136	471	300.413	0	0
FBtr0113137	710	539.193	0	0
FBtr0082846	2558	2387.06	0	0
FBtr0334528	2795	2624.06	0.340975	7.47641
FBtr0334526	2885	2714.06	0	0
FBtr0112937	3407	3236.06	0	0
FBtr0334529	3319	3148.06	1.18898	31.2763
FBtr0112939	2219	2048.06	0	0
FBtr0082847	2470	2299.06	15.8765	305.001
FBtr0334527	2797	2626.06	0.135629	2.97615
FBtr0112938	2532	2361.06	0	0
FBtr0339666	1098	927.058	2.13	16.5
FBtr0339665	1159	988.058	0	0
FBtr0113781	893	722.139	150.476	908
FBtr0079097	4049	3878.06	1.34466	43.5737
FBtr0301318	3960	3789.06	11.0996	351.426
FBtr0330663	866	695.139	0	0
FBtr0331650	303	132.567	0	0
FBtr0112363	298	127.579	0	0
FBtr0308188	295	124.579	0	0
FBtr0330695	1709	1538.06	0.160882	2.06765
FBtr0330696	2333	2162.06	0	0
FBtr0084234	1435	1264.06	0.094675	1
FBtr0301186	1234	1063.06	62.1506	552.077
FBtr0075592	1504	1333.06	12.4944	139.175
FBtr0332095	2027	1856.06	0.626251	9.71265
FBtr0300329	1410	1239.06	0.481035	4.98042
FBtr0081709	706	535.193	0.447221	2
FBtr0083278	2126	1955.06	29.1985	477
FBtr0071143	1517	1346.06	29.9618	337
FBtr0345982	1656	1485.06	0	0
FBtr0079275	6929	6758.06	185.752	10489.5
FBtr0343152	7018	6847.06	9.41267	538.535
FBtr0112898	4209	4038.06	0.705836	23.8163
FBtr0112899	4546	4375.06	8.85381e-05	0.00323677
FBtr0077427	3846	3675.06	9.07648	278.727
FBtr0077426	4181	4010.06	18.5763	622.453
FBtr0076402	1073	902.058	7.82744	59
FBtr0343144	589	418.246	0	0
FBtr0073928	645	474.246	0	0
FBtr0330259	7760	7589.06	0.0494523	3.13597
FBtr0330260	8126	7955.06	0	0
FBtr0345651	1059	888.058	0	0
FBtr0086953	854	683.139	0	0
FBtr0089144	2972	2801.06	26.4265	618.528
FBtr0344870	3639	3468.06	6.47163	187.542
FBtr0299804	1488	1317.06	0	0
FBtr0344806	1536	1365.06	0	0
FBtr0085472	770	599.139	0	0
FBtr0077118	1940	1769.06	12.718	188
FBtr0302778	2110	1939.06	0.191089	3.09616
FBtr0302776	1810	1639.06	0.274601	3.76092
FBtr0302784	1814	1643.06	0.0143824	0.197461
FBtr0302780	2804	2633.06	0.105723	2.32609
FBtr0302787	3051	2880.06	0.00606102	0.145863
FBtr0332703	2690	2519.06	1.88076	39.5886
FBtr0346965	1894	1723.06	0	0
FBtr0302783	2099	1928.06	0.0159786	0.257428
FBtr0306704	2905	2734.06	6.69658	152.988
FBtr0302781	2916	2745.06	2.56034	58.7281
FBtr0302786	7424	7253.06	1.17651	71.3038
FBtr0302779	3028	2857.06	2.26169	53.9946
FBtr0302782	2860	2689.06	2.0739	46.5999
FBtr0302785	4501	4330.06	0.304376	11.0129
FBtr0302777	1832	1661.06	2.70538e-08	3.75501e-07
FBtr0088153	805	634.139	281.004	1489
FBtr0345952	977	806.058	0	0
FBtr0309303	2716	2545.06	0.050454	1.07298
FBtr0113477	3869	3698.06	2.68149	82.8605
FBtr0309302	3739	3568.06	1.24044	36.9832
FBtr0309301	2790	2619.06	18.4601	403.995
FBtr0083252	2772	2601.06	0.00406345	0.0883165
FBtr0071770	2755	2584.06	14.0791	304
FBtr0072499	1500	1329.06	88.4721	982.535
FBtr0345592	1754	1583.06	0.942321	12.465
FBtr0082749	643	472.246	0	0
FBtr0340668	963	792.139	0.453234	3
FBtr0071430	1630	1459.06	36.0884	439.985
FBtr0340473	1838	1667.06	0.57536	8.0147
FBtr0070933	1916	1745.06	461.163	6724.52
FBtr0345892	2390	2219.06	0.252478	4.68156
FBtr0083798	1724	1553.06	0	0
FBtr0087667	1015	844.058	18.9992	134
FBtr0343296	2446	2275.06	0	0
FBtr0074553	1878	1707.06	0.0701058	1
FBtr0075428	2559	2388.06	8.66969	173
FBtr0077000	5496	5325.06	9.55503	425.161
FBtr0077001	4704	4533.06	25.2808	957.591
FBtr0333059	5414	5243.06	0	0
FBtr0077002	4666	4495.06	3.2469	121.955
FBtr0340286	3119	2948.06	0	0
FBtr0300215	3283	3112.06	0	0
FBtr0112767	681	510.246	0	0
FBtr0333056	1873	1702.06	0.351559	5
FBtr0331451	454	283.413	0	0
FBtr0077800	475	304.413	0	0
FBtr0290046	6905	6734.06	5.19039	292.062
FBtr0334566	6744	6573.06	0	0
FBtr0343331	889	718.139	44.6611	268
FBtr0071009	1123	952.058	0	0
FBtr0071379	2934	2763.06	0	0
FBtr0083081	1759	1588.06	0	0
FBtr0273405	1687	1516.06	0.394691	5
FBtr0330180	1242	1071.06	25.3639	227
FBtr0072758	1242	1071.06	25.3639	227
FBtr0076259	1022	851.058	0.703094	5
FBtr0300314	554	383.246	0	0
FBtr0072570	1967	1796.06	1.85645	27.8612
FBtr0072571	1882	1711.06	10.8152	154.631
FBtr0306850	2420	2249.06	3.69856	69.5073
FBtr0070586	1713	1542.06	16.0478	206.782
FBtr0070587	1710	1539.06	0.557413	7.16853
FBtr0333793	1975	1804.06	1.55479	23.4379
FBtr0076898	1814	1643.06	280.127	3845.97
FBtr0086305	2790	2619.06	97.4649	2133
FBtr0309117	12592	12421.1	0	0
FBtr0333881	12495	12324.1	0.920734	94.8168
FBtr0309120	9919	9748.06	11.8716	966.996
FBtr0309119	9642	9471.06	30.337	2400.87
FBtr0333880	12610	12439.1	0	0
FBtr0309118	12477	12306.1	0	0
FBtr0079753	1979	1808.06	0.132379	2
FBtr0081700	1013	842.058	0	0
FBtr0337023	989	818.058	0	0
FBtr0083563	1335	1164.06	190.915	1857
FBtr0075484	2314	2143.06	10.666	191
FBtr0333565	2323	2152.06	1.16086e-07	2.08752e-06
FBtr0333158	1527	1356.06	0	0
FBtr0074644	1630	1459.06	1.43633	17.5115
FBtr0077758	721	550.139	1.08768	5
FBtr0079261	1105	934.058	93.6582	731
FBtr0077954	3266	3095.06	0.115999	3
FBtr0088804	819	648.139	0	0
FBtr0301020	4525	4354.06	1.62112	58.9802
FBtr0301021	4847	4676.06	2.11641	82.6947
FBtr0340295	4163	3992.06	37.5057	1251.1
FBtr0085370	1866	1695.06	44.9736	637
FBtr0085554	4281	4110.06	21.7117	745.656
FBtr0290030	4553	4382.06	0	0
FBtr0334703	3620	3449.06	0	0
FBtr0085553	4691	4520.06	6.41041	242.118
FBtr0300600	3578	3407.06	0	0
FBtr0334702	4535	4364.06	0	0
FBtr0085555	3638	3467.06	4.28801	124.226
FBtr0086283	2231	2060.06	23.4118	403.006
FBtr0086285	2972	2801.06	8.71249	203.921
FBtr0086284	2499	2328.06	11.1346	216.603
FBtr0345355	2102	1931.06	12.7034	204.98
FBtr0070427	1644	1473.06	4.953	60.9657
FBtr0070428	1685	1514.06	2.05782	26.0343
FBtr0300444	533	362.246	0	0
FBtr0086038	1661	1490.06	31.8559	396.634
FBtr0345358	1522	1351.06	37.4125	422.366
FBtr0290214	495	324.349	0	0
FBtr0345464	738	567.139	0	0
FBtr0080251	763	592.139	0	0
FBtr0345463	853	682.139	0	0
FBtr0081026	590	419.246	0	0
FBtr0303006	1375	1204.06	1.00918	10.1534
FBtr0347342	1393	1222.06	0.279666	2.85581
FBtr0085567	965	794.139	0.172426	1.14419
FBtr0301255	1332	1161.06	0.927665	9
FBtr0082884	446	275.413	0.434529	1
FBtr0346062	515	344.316	0	0
FBtr0081422	1126	955.058	115.639	922.85
FBtr0339562	1221	1050.06	13.1236	115.15
FBtr0078423	674	503.246	42.5672	179
FBtr0076030	2998	2827.06	14.9432	353
FBtr0332129	2971	2800.06	0	0
FBtr0077715	3307	3136.06	7.2219e-06	0.000189249
FBtr0335126	3586	3415.06	13.9534	398.176
FBtr0088485	1067	896.058	5.47583	41
FBtr0089615	1228	1057.06	0	0
FBtr0089616	1460	1289.06	1.48717	16.0188
FBtr0089618	1405	1234.06	0.745041	7.68269
FBtr0089620	1381	1210.06	11.0853	112.086
FBtr0089619	1568	1397.06	6.12286	71.477
FBtr0089617	1376	1205.06	9.00013	90.6263
FBtr0089621	1391	1220.06	1.39855	14.2579
FBtr0071060	316	145.553	1.64441	2
FBtr0085181	1447	1276.06	2.06326	22
FBtr0309218	1874	1703.06	10.0013	142.326
FBtr0074813	1905	1734.06	21.786	315.674
FBtr0310420	1884	1713.06	53.4064	764.474
FBtr0085561	2042	1871.06	2.27231	35.5264
FBtr0089033	1029	858.058	36.9883	265.203
FBtr0336873	923	752.139	2.81332	17.6813
FBtr0082865	1402	1231.06	28.775	296
FBtr0077013	494	323.349	0	0
FBtr0075042	3079	2908.06	0.768911	18.6843
FBtr0332651	2791	2620.06	0	0
FBtr0075045	3142	2971.06	0.10384	2.57794
FBtr0075044	2968	2797.06	1.34536	31.4439
FBtr0075043	2983	2812.06	0.150954	3.54704
FBtr0082358	1817	1646.06	87.6081	1205
FBtr0083732	2349	2178.06	0	0
FBtr0335019	2292	2121.06	0.451378	8
FBtr0300829	2829	2658.06	0	0
FBtr0299637	3565	3394.06	0	0
FBtr0330140	5014	4843.06	0	0
FBtr0299639	4270	4099.06	0	0
FBtr0300518	5014	4843.06	0	0
FBtr0331636	3159	2988.06	11.9397	298.112
FBtr0079896	1491	1320.06	22.0329	243.031
FBtr0110839	668	497.246	54.6553	227.092
FBtr0346133	2979	2808.06	85.3177	2001.9
FBtr0344169	2554	2383.06	8.99369	179.09
FBtr0344171	2807	2636.06	3.60739	79.4595
FBtr0344168	2222	2051.06	22.9412	393.181
FBtr0344170	2683	2512.06	11.4318	239.962
FBtr0346134	2355	2184.06	0.333066	6.07844
FBtr0302323	1466	1295.06	16.4844	178.386
FBtr0083944	1462	1291.06	6.731	72.6144
FBtr0083657	3044	2873.06	15.837	380.201
FBtr0083656	3006	2835.06	94.2921	2233.75
FBtr0081590	756	585.139	0	0
FBtr0342581	1532	1361.06	8.96136	101.917
FBtr0080286	1809	1638.06	0.627805	8.59314
FBtr0112762	627	456.246	0.262303	1
FBtr0075639	730	559.139	0	0
FBtr0345924	1624	1453.06	0	0
FBtr0301568	1598	1427.06	2.66734	31.8067
FBtr0077340	1556	1385.06	0.0167053	0.193339
FBtr0087518	3898	3727.06	14.1925	442
FBtr0075117	1029	858.058	0	0
FBtr0088752	1814	1643.06	0	0
FBtr0070201	2704	2533.06	0.189815	4.01766
FBtr0345506	2801	2630.06	0	0
FBtr0084802	3463	3292.06	0	0
FBtr0339247	3273	3102.06	8.54157	221.404
FBtr0337024	2336	2165.06	0	0
FBtr0337025	784	613.139	0	0
FBtr0301286	823	652.139	0	0
FBtr0079344	4776	4605.06	0.0259877	1
FBtr0343867	5007	4836.06	0	0
FBtr0307033	5383	5212.06	0	0
FBtr0076019	1533	1362.06	0	0
FBtr0346911	2869	2698.06	1.40546	31.6859
FBtr0333384	1166	995.058	26.978	224.314
FBtr0085991	1849	1678.06	0	0
FBtr0343290	1626	1455.06	0	0
FBtr0072225	1397	1226.06	33.5776	344
FBtr0087760	2370	2199.06	24.3262	447
