Name	Length	EffectiveLength	TPM	NumReads
FBtr0300600	3578	3404.65	0	0
FBtr0334702	4535	4361.65	0	0
FBtr0085555	3638	3464.65	2.95101	78.6132
FBtr0086283	2231	2057.65	33.1057	523.769
FBtr0086285	2972	2798.65	9.7548	209.909
FBtr0086284	2499	2325.65	18.6436	333.38
FBtr0345355	2102	1928.65	8.22308	121.942
FBtr0070427	1644	1470.65	4.3404	49.08
FBtr0070428	1685	1511.65	2.66026	30.92
FBtr0300444	533	359.811	0.722921	2
FBtr0086038	1661	1487.65	35.5553	406.696
FBtr0345358	1522	1348.65	25.874	268.304
FBtr0290214	495	321.845	0	0
FBtr0345464	738	564.709	0	0
FBtr0080251	763	589.651	0	0
FBtr0345463	853	679.651	0	0
FBtr0081026	590	416.811	0	0
FBtr0303006	1375	1201.65	0.761631	7.037
FBtr0347342	1393	1219.65	0	0
FBtr0085567	965	791.651	0	0
FBtr0301255	1332	1158.65	1.12249	10
FBtr0082884	446	272.934	0	0
FBtr0346062	515	341.811	0	0
FBtr0081422	1126	952.651	131.678	964.52
FBtr0339562	1221	1047.65	10.7358	86.48
FBtr0078423	674	500.764	32.2051	124
FBtr0076030	2998	2824.65	16.2534	353
FBtr0332129	2971	2797.65	1.31398e-09	2.82649e-08
FBtr0077715	3307	3133.65	6.261e-05	0.00150855
FBtr0335126	3586	3412.65	15.0517	394.95
FBtr0088485	1067	893.651	5.3848	37
FBtr0089615	1228	1054.65	1.37442e-05	0.000111454
FBtr0089616	1460	1286.65	2.99562	29.6355
FBtr0089618	1405	1231.65	0	0
FBtr0089620	1381	1207.65	19.7024	182.947
FBtr0089619	1568	1394.65	8.61832	92.4171
FBtr0089617	1376	1202.65	0	0
FBtr0089621	1391	1217.65	0	0
FBtr0071060	316	142.976	0	0
FBtr0085181	1447	1273.65	1.22537	12
FBtr0309218	1874	1700.65	7.72462	101.008
FBtr0074813	1905	1731.65	27.1878	361.992
FBtr0310420	1884	1710.65	57.3383	754.173
FBtr0085561	2042	1868.65	0.823149	11.8269
FBtr0089033	1029	855.651	63.0458	414.779
FBtr0336873	923	749.651	7.35556e-05	0.000423974
FBtr0082865	1402	1228.65	35.6728	337
FBtr0077013	494	320.845	0	0
FBtr0075042	3079	2905.65	0.976582	21.8181
FBtr0332651	2791	2617.65	0	0
FBtr0075045	3142	2968.65	0	0
FBtr0075044	2968	2794.65	1.17192	25.1819
FBtr0075043	2983	2809.65	0	0
FBtr0082358	1817	1643.65	112.202	1418
FBtr0083732	2349	2175.65	0.538008	9
FBtr0335019	2292	2118.65	0	0
FBtr0300829	2829	2655.65	0	0
FBtr0299637	3565	3391.65	0	0
FBtr0330140	5014	4840.65	0	0
FBtr0299639	4270	4096.65	0	0
FBtr0300518	5014	4840.65	0	0
FBtr0331636	3159	2985.65	12.4351	285.465
FBtr0079896	1491	1317.65	19.5962	198.535
FBtr0110839	668	494.764	62.8254	239
FBtr0346133	2979	2805.65	109.571	2363.72
FBtr0344169	2554	2380.65	12.0217	220.052
FBtr0344171	2807	2633.65	4.95066	100.25
FBtr0344168	2222	2048.65	43.4215	683.97
FBtr0344170	2683	2509.65	17.6862	341.281
FBtr0346134	2355	2181.65	0.476553	7.99395
FBtr0302323	1466	1292.65	8.77576	87.2229
FBtr0083944	1462	1288.65	15.2172	150.777
FBtr0083657	3044	2870.65	25.5313	563.53
FBtr0083656	3006	2832.65	118.663	2584.47
FBtr0081590	756	582.651	0	0
FBtr0342581	1532	1358.65	11.6195	121.384
FBtr0080286	1809	1635.65	0	0
FBtr0112762	627	453.811	0	0
FBtr0075639	730	556.709	0	0
FBtr0345924	1624	1450.65	0	0
FBtr0301568	1598	1424.65	0	0
FBtr0077340	1556	1382.65	4.32694	46
FBtr0087518	3898	3724.65	19.6938	564
FBtr0075117	1029	855.651	0	0
FBtr0088752	1814	1640.65	0	0
FBtr0070201	2704	2530.65	0.103045	2.00505
FBtr0345506	2801	2627.65	0	0
FBtr0084802	3463	3289.65	0	0
FBtr0339247	3273	3099.65	8.56222	204.063
FBtr0337024	2336	2162.65	0.060138	1
FBtr0337025	784	610.651	0	0
FBtr0301286	823	649.651	0	0
FBtr0079344	4776	4602.65	0	0
FBtr0343867	5007	4833.65	0	0
FBtr0307033	5383	5209.65	0.0499295	2
FBtr0076019	1533	1359.65	0.346688	3.62435
FBtr0346911	2869	2695.65	1.07083	22.1947
FBtr0333384	1166	992.651	31.3376	239.181
FBtr0085991	1849	1675.65	0	0
FBtr0343290	1626	1452.65	0	0
FBtr0072225	1397	1223.65	41.558	391
FBtr0087760	2370	2196.65	35.2283	595
FBtr0340493	2620	2446.65	0	0
FBtr0340053	5083	4909.65	0.329391	12.4345
FBtr0112919	5082	4908.65	0.41787	15.7713
FBtr0112920	5012	4838.65	0	0
FBtr0302200	4254	4080.65	0	0
FBtr0340054	5089	4915.65	0.079101	2.9897
FBtr0340055	3824	3650.65	0.13554	3.80454
FBtr0073911	10025	9851.65	0.0924112	7
FBtr0080471	2286	2112.65	37.674	611.976
FBtr0342639	2337	2163.65	1.08342	18.0239
FBtr0074684	4405	4231.65	44.5425	1449.27
FBtr0301226	2053	1879.65	143.384	2072.25
FBtr0088508	2080	1906.65	17.645	258.676
FBtr0306807	2732	2558.65	8.81837	173.486
FBtr0112892	2293	2119.65	1.20425	19.6266
FBtr0333004	2440	2266.65	0.884745	15.4194
FBtr0078706	4182	4008.65	0.454219	14
FBtr0089867	2360	2186.65	0	0
FBtr0305054	2337	2163.65	12.4606	207.296
FBtr0343485	1270	1096.65	4.77083	40.2278
FBtr0089868	2170	1996.65	3.86884	59.3947
FBtr0334275	2337	2163.65	9.75524	162.289
FBtr0344333	3171	2997.65	0.192678	4.44096
FBtr0334274	1607	1433.65	13.3852	147.548
FBtr0334276	2496	2322.65	37.1653	663.721
FBtr0077367	1539	1365.65	21.82	229.118
FBtr0335047	1755	1581.65	1.89303	23.0214
FBtr0087513	1829	1655.65	0.314215	4
FBtr0300322	685	511.764	0	0
FBtr0082439	2781	2607.65	2.39402	48
FBtr0304023	945	771.651	1.08455	6.4348
FBtr0290071	2033	1859.65	0	0
FBtr0077434	1958	1784.65	0.145751	2
FBtr0330229	3553	3379.65	0.362277	9.41407
FBtr0071837	3194	3020.65	1.19124	27.6673
FBtr0290008	504	330.845	0	0
FBtr0113692	2363	2189.65	0	0
FBtr0302849	2339	2165.65	0	0
FBtr0113694	2601	2427.65	0.589306	11
FBtr0113690	2290	2116.65	0	0
FBtr0302850	2628	2454.65	1.44495e-06	2.72713e-05
FBtr0113687	2426	2252.65	0	0
FBtr0302848	2390	2216.65	0	0
FBtr0302847	3726	3552.65	0	0
FBtr0302846	2538	2364.65	0	0
FBtr0080367	1815	1641.65	46.3845	585.489
FBtr0072630	580	406.811	0	0
FBtr0084974	814	640.651	23.955	118
FBtr0075582	403	229.959	0	0
FBtr0076576	1179	1005.65	0	0
FBtr0445749	1608	1434.65	0	0
FBtr0445750	1662	1488.65	0	0
FBtr0087116	1551	1377.65	0	0
FBtr0100216	2260	2086.65	3.75403	60.2299
FBtr0088912	4311	4137.65	69.6577	2216.09
FBtr0088911	4147	3973.65	44.535	1360.68
FBtr0080037	1555	1381.65	0.116027	1.2326
FBtr0076178	1395	1221.65	0	0
FBtr0306579	1026	852.651	1.71019	11.2119
FBtr0306581	921	747.651	2.26532	13.0225
FBtr0087816	1162	988.651	81.7082	621.117
FBtr0306583	965	791.651	12.2831	74.7664
FBtr0306580	882	708.651	0	0
FBtr0337029	841	667.651	0	0
FBtr0306582	996	822.651	2.1304	13.4754
FBtr0331979	1165	991.651	10.021	76.4073
FBtr0344926	914	740.651	0	0
FBtr0300807	2506	2332.65	0.243633	4.36969
FBtr0340048	2597	2423.65	0.000597584	0.0111361
FBtr0300806	2503	2329.65	1.0953	19.6195
FBtr0340047	2546	2372.65	0	0
FBtr0086712	2395	2221.65	10.5369	179.993
FBtr0086711	1873	1699.65	0.00054927	0.0071781
FBtr0076735	495	321.845	71.9298	178
FBtr0080144	556	382.811	0	0
FBtr0087170	1663	1489.65	21.8268	250
FBtr0087611	1390	1216.65	71.1269	665.372
FBtr0114495	1390	1216.65	2.22483	20.8126
FBtr0339958	1495	1321.65	1.68604	17.1336
FBtr0087610	1377	1203.65	4.23753	39.2173
FBtr0114494	1495	1321.65	42.2882	429.735
FBtr0114493	1482	1308.65	3.05395	30.7291
FBtr0345476	1165	991.651	0	0
FBtr0299834	752	578.709	0	0
FBtr0083576	2041	1867.65	0.069637	1
FBtr0085456	1471	1297.65	0	0
FBtr0071738	1194	1020.65	0	0
FBtr0072016	1237	1063.65	0	0
FBtr0339236	712	538.764	0	0
FBtr0085671	1766	1592.65	0	0
FBtr0080866	2116	1942.65	167.212	2497.63
FBtr0333488	2373	2199.65	0.570953	9.65648
FBtr0333487	2503	2329.65	10.3123	184.718
FBtr0080867	2103	1929.65	0	0
FBtr0333486	1877	1703.65	0	0
FBtr0076748	1301	1127.65	11.9818	103.887
FBtr0082321	1704	1530.65	0.169938	2
FBtr0075883	3862	3688.65	51.0548	1448
FBtr0072901	3869	3695.65	14.0474	399.163
FBtr0345587	3836	3662.65	17.4931	492.637
FBtr0300773	3665	3491.65	25.3734	681.2
FBtr0345486	1177	1003.65	1.88867	14.5749
FBtr0071671	1362	1188.65	0.703014	6.42514
FBtr0345534	918	744.651	0	0
FBtr0072088	659	485.764	0	0
FBtr0084114	2511	2337.65	0.055636	1
FBtr0114541	1206	1032.65	4.15619	33
FBtr0072192	2125	1951.65	7.18645e-09	1.0784e-07
FBtr0072191	2156	1982.65	52.4782	800
FBtr0308937	1385	1211.65	0.600728	5.59654
FBtr0070407	952	778.651	0.568477	3.40346
FBtr0078266	1365	1191.65	0.218281	2
FBtr0340137	4397	4223.65	12.6112	409.55
FBtr0340135	4042	3868.65	66.5899	1980.76
FBtr0071105	4042	3868.65	67.7345	2014.81
FBtr0340136	4187	4013.65	11.305	348.877
FBtr0300698	3135	2961.65	0.695495	15.8377
FBtr0086253	2574	2400.65	2.23001	41.1623
FBtr0331816	1430	1256.65	0	0
FBtr0078172	1440	1266.65	0	0
FBtr0112571	3273	3099.65	0.0635946	1.51565
FBtr0112570	7558	7384.65	0	0
FBtr0112569	3025	2851.65	0	0
FBtr0309370	14683	14509.7	0.0597354	6.66428
FBtr0342859	14924	14750.7	2.63088e-10	2.98385e-08
FBtr0114645	2514	2340.65	0	0
FBtr0112572	3773	3599.65	0	0
FBtr0309369	9299	9125.65	0	0
FBtr0072900	597	423.811	31.6356	103.089
FBtr0331415	560	386.811	29.222	86.9108
FBtr0289966	622	448.811	0	0
FBtr0331416	591	417.811	0	0
FBtr0071544	1648	1474.65	0	0
FBtr0078466	3136	2962.65	8.12132	185
FBtr0335481	2854	2680.65	0	0
FBtr0335482	2857	2683.65	0	0
FBtr0300814	2863	2689.65	0.725322	15
FBtr0071449	410	236.959	271.205	494.124
FBtr0332952	987	813.651	1.57866	9.87626
FBtr0304986	657	483.764	0	0
FBtr0304933	4917	4743.65	12.4719	454.894
FBtr0302700	4463	4289.65	0.00608264	0.200622
FBtr0330283	4814	4640.65	0.000511127	0.0182378
FBtr0302696	4814	4640.65	0.000511127	0.0182378
FBtr0302699	4818	4644.65	0.000186848	0.00667277
FBtr0302698	4501	4327.65	7.12145	236.966
FBtr0339906	5900	5726.65	4.10693	180.835
FBtr0304934	4879	4705.65	0.0203061	0.734699
FBtr0302697	4852	4678.65	0.376624	13.5486
FBtr0339907	5520	5346.65	0.000883865	0.0363356
FBtr0345849	5753	5579.65	0.483487	20.7423
FBtr0075453	950	776.651	242.314	1447
FBtr0299875	1013	839.651	34.0839	220.045
FBtr0334168	7023	6849.65	1.13962	60.0195
FBtr0334169	900	726.651	67.7621	378.597
FBtr0079852	5312	5138.65	1.36809	54.0539
FBtr0079851	5114	4940.65	25.3565	963.248
FBtr0335495	4480	4306.65	23.0329	762.698
FBtr0091620	537	363.811	2.85989	8
FBtr0082621	935	761.651	0	0
FBtr0335011	3176	3002.65	2.90754	67.1267
FBtr0085249	3546	3372.65	7.03377	182.4
FBtr0085250	2903	2729.65	10.6275	223.049
FBtr0085251	2687	2513.65	18.4965	357.487
FBtr0070299	2648	2474.65	4.35813	82.9237
FBtr0309961	2727	2553.65	6.90143	135.508
FBtr0305498	2839	2665.65	5.9231e-07	1.21399e-05
FBtr0307895	2692	2518.65	1.99029	38.5433
FBtr0339273	1891	1717.65	0	0
FBtr0100557	3451	3277.65	0.878258	22.1335
FBtr0305499	6954	6780.65	2.19127	114.243
FBtr0339274	1851	1677.65	3.1137	40.1645
FBtr0339272	6823	6649.65	0.525024	26.8437
FBtr0309962	1938	1764.65	0	0
FBtr0305497	2042	1868.65	2.7398	39.3651
FBtr0309965	2867	2693.65	3.22185	66.7285
FBtr0309963	2073	1899.65	4.89834	71.5463
FBtr0070300	6645	6471.65	0	0
FBtr0075355	2784	2610.65	61.0441	1225.34
FBtr0075356	2445	2271.65	33.6449	587.659
FBtr0333135	886	712.651	0.184003	1.00825
FBtr0076750	821	647.651	38.7571	193
FBtr0299581	7243	7069.65	9.05693	492.316
FBtr0333752	4308	4134.65	2.41858	76.8888
FBtr0299583	4673	4499.65	37.6435	1302.37
FBtr0112680	4624	4450.65	0.485292	16.607
FBtr0299582	5890	5716.65	0	0
FBtr0299579	5537	5363.65	0	0
FBtr0301659	4882	4708.65	6.2413	225.962
FBtr0333751	7403	7229.65	0.82066	45.6189
FBtr0070596	5849	5675.65	2.78144	121.381
FBtr0333753	7490	7316.65	0	0
FBtr0345319	4355	4181.65	17.047	548.102
FBtr0299580	6513	6339.65	3.21374	156.654
FBtr0075817	2637	2463.65	0	0
FBtr0076788	1084	910.651	0	0
FBtr0113352	1463	1289.65	50.6252	502
FBtr0112946	6451	6277.65	2.24169	108.203
FBtr0310287	7773	7599.65	0.110551	6.45982
FBtr0333203	6398	6224.65	2.61867	125.331
FBtr0071079	5064	4890.65	10.3268	388.326
FBtr0085053	840	666.651	0	0
FBtr0091836	493	319.845	0.851603	2.09431
FBtr0083513	816	642.651	6.05774	29.933
FBtr0305007	874	700.651	7.43739	40.067
FBtr0078977	1158	984.651	0.396255	3
FBtr0084154	721	547.764	0.00039033	0.00164396
FBtr0334879	718	544.764	0.238349	0.998356
FBtr0344517	1630	1456.65	0	0
FBtr0344518	3231	3057.65	0	0
FBtr0344519	3428	3254.65	0	0
FBtr0344831	310	136.976	0	0
FBtr0083569	360	186.959	0.633233	0.910281
FBtr0079738	920	746.651	0	0
FBtr0301048	1610	1436.65	14.8466	164
FBtr0344991	1632	1458.65	7.13303	80
FBtr0331401	1636	1462.65	6.48745e-08	7.29591e-07
FBtr0072585	1868	1694.65	0	0
FBtr0332749	14398	14224.7	8.26992e-06	0.000904498
FBtr0332747	14192	14018.7	0.00396367	0.427236
FBtr0073359	14153	13979.7	57.8204	6215.01
FBtr0332745	14371	14197.7	0.000665802	0.0726818
FBtr0273370	14150	13976.7	5.72119	614.829
FBtr0332750	14401	14227.7	8.56094e-05	0.00936525
FBtr0332748	14362	14188.7	1.11259	121.378
FBtr0332746	14177	14003.7	0.0675543	7.27376
FBtr0273403	1257	1083.65	4.80072	40
FBtr0070592	4127	3953.65	0.283266	8.61108
FBtr0114487	4536	4362.65	0.635978	21.3333
FBtr0344077	4353	4179.65	0	0
FBtr0070591	4187	4013.65	6.48611e-09	2.00165e-07
FBtr0088431	3072	2898.65	9.20835	205.231
FBtr0079695	2953	2779.65	2.81386	60.139
FBtr0333419	3507	3333.65	4.23294e-08	1.08499e-06
FBtr0336885	510	336.811	50.7621	131.459
FBtr0112743	2014	1840.65	1.96363	27.7904
FBtr0306091	1049	875.651	0	0
FBtr0332074	1053	879.651	4.73124	32
FBtr0339152	1536	1362.65	0	0
FBtr0083755	1619	1445.65	0	0
FBtr0078667	2311	2137.65	26.7702	440
FBtr0302955	391	217.959	0	0
FBtr0345909	740	566.709	0	0
FBtr0077390	1222	1048.65	19.5957	158
FBtr0072161	2284	2110.65	0	0
FBtr0273238	1077	903.651	7.91585	55
FBtr0345675	3037	2863.65	12.4769	274.722
FBtr0088210	3608	3434.65	34.4906	910.853
FBtr0333066	8446	8272.65	0.997579	63.4537
FBtr0073007	1040	866.651	0	0
FBtr0077467	2055	1881.65	210.922	3051.58
FBtr0346582	2202	2028.65	42.4678	662.417
FBtr0071075	1845	1671.65	0	0
FBtr0345023	2076	1902.65	0	0
FBtr0345022	1979	1805.65	361.979	5025.53
FBtr0331927	2278	2104.65	9.06316	146.664
FBtr0088035	2029	1855.65	9302.25	132724
FBtr0076615	4902	4728.65	1.81535	66.0027
FBtr0076614	2948	2774.65	29.2332	623.661
FBtr0078075	1584	1410.65	31.2547	339
FBtr0082406	946	772.651	113.62	675
FBtr0339393	2358	2184.65	7.56062	127
FBtr0088542	2399	2225.65	0	0
FBtr0091718	546	372.811	0	0
FBtr0085466	1764	1590.65	0	0
FBtr0332442	1695	1521.65	0	0
FBtr0332443	1698	1524.65	0	0
FBtr0086309	5422	5248.65	1.7841	72
FBtr0310335	9857	9683.65	0.085812	6.38928
FBtr0342803	7346	7172.65	1.25003	68.9388
FBtr0330597	7067	6893.65	0	0
FBtr0342802	7249	7075.65	3.44356	187.343
FBtr0310336	7067	6893.65	0	0
FBtr0310337	7249	7075.65	3.44356	187.343
FBtr0310338	7090	6916.65	8.42444	448.024
FBtr0310339	7877	7703.65	1.476	87.4276
FBtr0330319	3254	3080.65	2.93926	69.6218
FBtr0342735	3484	3310.65	5.95941e-09	1.51699e-07
FBtr0070222	3438	3264.65	0	0
FBtr0342737	3585	3411.65	0.865929	22.7149
FBtr0330318	3726	3552.65	0	0
FBtr0330317	3511	3337.65	0	0
FBtr0342736	3220	3046.65	0	0
FBtr0070219	3697	3523.65	0	0
FBtr0330320	4058	3884.65	0.323526	9.66331
FBtr0290135	3032	2858.65	4.8283	106.126
FBtr0070925	2018	1844.65	21.1516	300
FBtr0329910	951	777.651	0	0
FBtr0329912	3002	2828.65	0	0
FBtr0100388	7418	7244.65	0	0
FBtr0087315	4138	3964.65	4.19079	127.751
FBtr0392918	1782	1608.65	14.5113	179.486
FBtr0329915	2984	2810.65	0	0
FBtr0392901	7262	7088.65	0	0
FBtr0329916	3701	3527.65	0	0
FBtr0392902	2241	2067.65	0	0
FBtr0111048	3506	3332.65	0	0
FBtr0329911	6327	6153.65	3.72128	176.072
FBtr0310086	3527	3353.65	0	0
FBtr0342711	7088	6914.65	0	0
FBtr0310087	4790	4616.65	0	0
FBtr0301313	4649	4475.65	52.2971	1799.69
FBtr0310088	4637	4463.65	0	0
FBtr0100387	3176	3002.65	0	0
FBtr0329914	2789	2615.65	0	0
FBtr0329909	1963	1789.65	0.390883	5.37872
FBtr0302163	1726	1552.65	0	0
FBtr0329913	3197	3023.65	0	0
FBtr0301415	3569	3395.65	12.3655	322.848
FBtr0340625	3855	3681.65	3.3899e-08	9.59608e-07
FBtr0301414	3876	3702.65	9.02853	257.036
FBtr0301413	3870	3696.65	33.3355	947.501
FBtr0077920	2090	1916.65	55.4825	817.642
FBtr0335383	2903	2729.65	0.159972	3.3575
FBtr0087820	1617	1443.65	5.67563	63
FBtr0078213	2245	2071.65	4.20624	67
FBtr0300948	674	500.764	0	0
FBtr0299551	10070	9896.65	0	0
FBtr0339134	7573	7399.65	0	0
FBtr0346856	8881	8707.65	0.00133594	0.0894445
FBtr0302124	6210	6036.65	0	0
FBtr0299547	3631	3457.65	0	0
FBtr0299552	6270	6096.65	0	0
FBtr0302123	6457	6283.65	0	0
FBtr0299548	6195	6021.65	0	0
FBtr0299546	3476	3302.65	0	0
FBtr0299549	8863	8689.65	0.0149777	1.00072
FBtr0339133	8681	8507.65	0	0
FBtr0330337	8881	8707.65	0.00133594	0.0894445
FBtr0299550	6202	6028.65	0	0
FBtr0330335	8881	8707.65	0.00133594	0.0894445
FBtr0330336	8851	8677.65	0.0752362	5.01989
FBtr0331945	2669	2495.65	0.274383	5.26509
FBtr0088370	2195	2021.65	0.690602	10.7349
FBtr0088369	2542	2368.65	0	0
FBtr0086322	1984	1810.65	65.005	904.994
FBtr0079164	998	824.651	0.788561	5
FBtr0079163	994	820.651	0.316962	2
FBtr0076029	1610	1436.65	12.855	142
FBtr0083460	550	376.811	0	0
FBtr0080140	1263	1089.65	0	0
FBtr0087306	4605	4431.65	46.6917	1591
FBtr0087354	1755	1581.65	0.83498	10.1543
FBtr0085077	1091	917.651	0	0
FBtr0301153	4548	4374.65	0.624326	21
FBtr0336974	2345	2171.65	0.119778	2
FBtr0340532	2934	2760.65	0	0
FBtr0086530	2301	2127.65	0	0
FBtr0086529	2797	2623.65	12.3461	249.058
FBtr0112869	2889	2715.65	43.159	901.176
FBtr0342608	2119	1945.65	2.73945	40.982
FBtr0305089	2149	1975.65	3.12259	47.434
FBtr0089656	2089	1915.65	59.4402	875.51
FBtr0089655	2125	1951.65	104.76	1572.04
FBtr0346427	2182	2008.65	0	0
FBtr0073926	1172	998.651	0.3907	3
FBtr0072905	1698	1524.65	0	0
FBtr0072907	1574	1400.65	1.22772	13.2219
FBtr0072908	1414	1240.65	78.2969	746.894
FBtr0072906	1300	1126.65	11.8767	102.884
FBtr0330606	1525	1351.65	39.2102	407.5
FBtr0088410	1565	1391.65	0	0
FBtr0088411	1525	1351.65	39.2102	407.5
FBtr0329880	4167	3993.65	3.61749	111.082
FBtr0329879	2525	2351.65	8.57724	155.09
FBtr0087468	2657	2483.65	35.7042	681.828
FBtr0300062	1111	937.651	0.138706	1
FBtr0073656	1544	1370.65	0	0
FBtr0346200	440	266.934	0.487227	1
FBtr0088068	3404	3230.65	0	0
FBtr0088069	2261	2087.65	0	0
FBtr0345673	4776	4602.65	0	0
FBtr0452132	2528	2354.65	0	0
FBtr0079930	3147	2973.65	5.97354	136.58
FBtr0303902	3150	2976.65	53.26	1218.97
FBtr0343740	2119	1945.65	83.7872	1253.45
FBtr0078052	991	817.651	1.2725	8
FBtr0110807	6601	6427.65	0.0404681	2
FBtr0110806	8500	8326.65	0	0
FBtr0085612	339	165.959	37.9171	48.3839
FBtr0333802	3366	3192.65	1.50502e-05	0.000369451
FBtr0070344	3511	3337.65	34.9376	896.598
FBtr0070343	3511	3337.65	1.45953e-08	3.74557e-07
FBtr0070345	4868	4694.65	0.380241	13.7254
FBtr0310659	3351	3177.65	2.3922e-05	0.000584477
FBtr0333801	3516	3342.65	2.12561	54.6311
FBtr0303048	3306	3132.65	4.80262	115.679
FBtr0310657	3877	3703.65	0	0
FBtr0310658	3369	3195.65	2.68422	65.9541
FBtr0333693	1589	1415.65	0	0
FBtr0075167	1553	1379.65	0	0
FBtr0073545	5028	4854.65	0	0
FBtr0076214	568	394.811	0.329417	1
FBtr0073427	684	510.764	1.5278	6
FBtr0346279	796	622.651	0	0
FBtr0329958	2833	2659.65	23.2765	476
FBtr0087141	2833	2659.65	23.2765	476
FBtr0082184	2006	1832.65	10.787	152
FBtr0082685	1173	999.651	0	0
FBtr0344438	4168	3994.65	0.553814	17.0101
FBtr0344437	4473	4299.65	26.5033	876.188
FBtr0303282	791	617.651	0	0
FBtr0085352	2794	2620.65	49.0171	987.691
FBtr0085353	2682	2508.65	3.43669	66.2896
FBtr0336768	2734	2560.65	0.762844	15.0193
FBtr0085354	2500	2326.65	0	0
FBtr0082172	1102	928.651	28.5702	204
FBtr0080427	1366	1192.65	48.0907	441
FBtr0076854	1483	1309.65	0	0
FBtr0075392	949	775.651	0	0
FBtr0306077	487	313.845	0	0
FBtr0072019	436	262.934	0	0
FBtr0301087	1288	1114.65	1.7502	15
FBtr0077951	1368	1194.65	0	0
FBtr0299738	890	716.651	0.18148	1
FBtr0299740	2682	2508.65	0	0
FBtr0299741	2046	1872.65	0	0
FBtr0299739	1466	1292.65	0	0
FBtr0299737	1043	869.651	0	0
FBtr0299736	968	794.651	0	0
FBtr0303860	2131	1957.65	40.2931	606.5
FBtr0100579	3461	3287.65	0	0
FBtr0089441	4042	3868.65	4.88215	145.223
FBtr0089442	4807	4633.65	1.11496	39.7234
FBtr0100577	3423	3249.65	0	0
FBtr0100580	2961	2787.65	0	0
FBtr0332978	4140	3966.65	0	0
FBtr0332976	4025	3851.65	0	0
FBtr0332977	3926	3752.65	0	0
FBtr0308209	4051	3877.65	2.91737	86.981
FBtr0100578	3497	3323.65	1.52687	39.0194
FBtr0308208	3589	3415.65	0	0
FBtr0100581	2999	2825.65	0	0
FBtr0100582	3035	2861.65	0.588314	12.9447
FBtr0082591	1355	1181.65	71.5418	650
FBtr0301472	5102	4928.65	0	0
FBtr0308215	5520	5346.65	0	0
FBtr0112850	2404	2230.65	0.0855874	1.46793
FBtr0308214	5686	5512.65	0	0
FBtr0301575	4257	4083.65	0	0
FBtr0308212	4778	4604.65	58.1086	2057.32
FBtr0112852	4445	4271.65	8.89548	292.166
FBtr0112851	4062	3888.65	6.4624	193.222
FBtr0308216	4003	3829.65	1.30762	38.5038
FBtr0075441	1906	1732.65	0.0858787	1.14409
FBtr0333616	4482	4308.65	2.2876	75.7855
FBtr0301473	4955	4781.65	0.620157	22.8005
FBtr0308213	5430	5256.65	8.72622	352.696
FBtr0091802	537	363.811	0	0
FBtr0336924	1050	876.651	1.46847	9.89821
FBtr0111134	1077	903.651	0	0
FBtr0299903	1064	890.651	7.60818	52.1018
FBtr0078417	1104	930.651	54.7816	392
FBtr0305708	1171	997.651	0	0
FBtr0076652	954	780.651	9.32968	56
FBtr0342899	1074	900.651	0	0
FBtr0300405	979	805.651	4.52008	28
FBtr0073745	751	577.709	0.450253	2
FBtr0091887	413	239.959	37.2274	68.6854
FBtr0073413	4481	4307.65	0	0
FBtr0073419	2863	2689.65	51.06	1055.95
FBtr0305150	4220	4046.65	0	0
FBtr0301409	3942	3768.65	0	0
FBtr0305149	3468	3294.65	7.77985	197.081
FBtr0073418	6762	6588.65	9.60005	486.334
FBtr0073417	3711	3537.65	1.2731	34.6291
FBtr0073420	3300	3126.65	2.70549	65.0414
FBtr0073416	8752	8578.65	14.203	936.837
FBtr0346315	3824	3650.65	6.94778	195.021
FBtr0073414	12045	11871.7	8.41247	767.89
FBtr0073415	5684	5510.65	0	0
FBtr0088823	1693	1519.65	0	0
FBtr0088822	1489	1315.65	3.6576	37
FBtr0289952	1513	1339.65	0.679582	7
FBtr0088255	1213	1039.65	36.7786	294
FBtr0343501	627	453.811	0	0
FBtr0336920	787	613.651	0	0
FBtr0336921	526	352.811	2.99413	8.12227
FBtr0070078	517	343.811	13.2774	35.0992
FBtr0113156	1331	1157.65	0.79726	7.09646
FBtr0076360	596	422.811	4.86512	15.8163
FBtr0082112	1028	854.651	5.76463	37.8813
FBtr0332807	1008	834.651	0.0184989	0.118718
FBtr0329889	3023	2849.65	1.49261e-05	0.000327041
FBtr0303430	2392	2218.65	26.1325	445.794
FBtr0303437	2191	2017.65	0	0
FBtr0329887	4573	4399.65	4.88184	165.145
FBtr0303434	3240	3066.65	6.47111	152.583
FBtr0303431	3320	3146.65	0	0
FBtr0329888	2863	2689.65	7.88307	163.026
FBtr0303432	2069	1895.65	1.05519	15.3799
FBtr0329890	2964	2790.65	0	0
FBtr0303429	2075	1901.65	0	0
FBtr0303435	3560	3386.65	2.31026e-09	6.01583e-08
FBtr0303433	3023	2849.65	1.49261e-05	0.000327041
FBtr0070046	2844	2670.65	4.52899	93
FBtr0112801	6863	6689.65	2.14116	110.133
FBtr0112802	6681	6507.65	0.297913	14.9066
FBtr0070606	6759	6585.65	2.69354e-07	1.36391e-05
FBtr0079048	769	595.651	87.2383	399.543
FBtr0303909	4960	4786.65	1.87535e-06	6.90204e-05
FBtr0079928	4939	4765.65	0.000318721	0.0116788
FBtr0079926	4912	4738.65	0.24292	8.85081
